Name,Team,POS,ADP,PA,mSB,mHR,mOBP,m2B,mRBIR,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Tyler Stephenson ","CIN","C",281.1600036621094,399.424,-3.5425949884779113,-4.128369898350558,-2.392266988027101,-7.17064540666903,-7.941218233763067,-25.175095515287666,13.322677754385305,-10.852417760902359,"Tyler Stephenson","17988",663886
"Chandler Simpson ","TBR","OF",184.69000244140625,353.261,6.647286342665481,-8.695034280481,-0.9543488907485479,-10.14589482273792,-10.248974507753971,-23.396966159055957,11.481534371855295,-10.915431787200662,"Chandler Simpson","31912",802415
"Tyler O'Neill ","BAL","OF",518.3699951171875,380.116,-2.776144842244481,-2.2944370825173257,-1.8161828609394504,-10.07996469455108,-6.546355069754894,-23.51308455000723,11.481534371855295,-11.031550178151932,"Tyler O'Neill","15711",641933
"Mike Yastrzemski ","ATL","OF",660.9400024414062,379.06,-2.682475387972123,-3.6945741387744535,-1.7391204939787235,-8.053169990354013,-7.389204701328869,-23.55854471240818,11.481534371855295,-11.077010340552885,"Mike Yastrzemski","14854",573262
"Jared Triolo ","PIT","1B/3B/SS",735.0800170898438,414.42,-0.5469875600803819,-6.225056748827506,-0.9982955208934978,-6.842064675186063,-8.212441048304072,-22.824845553291517,10.734127022810306,-11.090718530481213,"Jared Triolo","25807",669707
"Konnor Griffin ","PIT","SS",999,366.361,1.1703966968705177,-5.671735032959297,-1.6474396142587489,-8.124532872254715,-8.594729782656467,-22.868040605258713,10.734127022810306,-11.133913582448406,"Konnor Griffin","sa3065496",804606
"Gavin Sheets ","SDP","OF/DH",727.3300170898438,393.52,-3.3290596020016703,-4.094280394538038,-2.5624007075143806,-6.310920177357575,-7.564336453136931,-23.860997334548593,11.481534371855295,-11.3794629626933,"Gavin Sheets","19901",657757
"Joc Pederson ","TEX","DH",999,361.838,-3.0321991490755478,-2.618712956812446,-0.052536904201270496,-10.613331432773148,-6.960865380893596,-23.277645823756007,10.734127022810306,-11.5435188009457,"Joc Pederson","11899",592626
"Max Muncy ","LAD","3B",243.5399932861328,351.083,-3.281099840814544,-2.5649073019247277,0.5954685435105487,-11.596603337388563,-7.3782608881563805,-24.225402824773667,11.582806534683135,-11.642596290090534,"Max Muncy","13301",571970
"Tommy Edman ","LAD","2B/OF",721.7899780273438,375.148,-1.8505674776370198,-4.8697786975962405,-2.9162184414241903,-6.889969615750964,-7.759951659538224,-24.286485891946636,11.589105296632862,-11.697380595313776,"Tommy Edman","19470",669242
"Jordan Lawlar ","ARI","2B/3B/SS/DH",275.260009765625,359.679,-0.24304067381085295,-6.084288185414982,-1.8849148066790624,-6.439076961397486,-8.889453136928193,-23.540773764230575,10.734127022810306,-11.80664674142027,"Jordan Lawlar","29976",691783
"Paul Goldschmidt ","NYY","1B",747.0800170898438,355.85,-2.7992178893414623,-4.939060392806793,-1.4356225525429949,-7.4862208118218,-8.388898135949848,-25.049019782462896,12.02022694533313,-12.02879283712977,"Paul Goldschmidt","9218",502671
"Pavin Smith ","ARI","1B/DH",999,363.338,-3.08727905459081,-5.147881197229741,-0.3657396838885047,-8.144451399272384,-8.435859053719238,-25.181210388700674,12.02022694533313,-12.160983443367547,"Pavin Smith","19892",656976
"Justin Crawford ","PHI","OF",999,346.063,1.7715402651038874,-7.220187815239812,-1.1087641262505072,-8.5350115221351,-9.580449923383505,-24.672873121905035,11.481534371855295,-12.19133875004974,"Justin Crawford","sa3020240",702222
"Edgar Quero ","CHW","C/DH",512.8599853515625,369.765,-3.3524014161301117,-5.7441541513367005,-0.47555635727064566,-8.137043669638267,-8.870605899418559,-26.57976149379428,13.322677754385305,-12.257083739408976,"Edgar Quero","28022",700337
"Trevor Larnach ","MIN","OF/DH",747.0999755859375,356.199,-2.819402681761027,-4.387731561340932,-0.7958819175655942,-8.384549127701726,-8.440979917367544,-24.828545205736823,11.481534371855295,-12.34701083388153,"Trevor Larnach","21501",663616
"JJ Bleday ","CIN","OF",747.1900024414062,333.325,-3.0533243258292293,-3.6941499659555306,-1.2483031442715051,-8.351460431371645,-8.581498240507091,-24.928736107935,11.481534371855295,-12.447201736079705,"JJ Bleday","26368",668709
"Ke'Bryan Hayes ","CIN","3B",999,423.53,-0.9801037295295507,-5.850239409426135,-3.408910646111108,-6.935981216920134,-7.901379818540925,-25.076614820527855,11.582806534683135,-12.49380828584472,"Ke'Bryan Hayes","18577",663647
"Brady House ","WSN","3B",727.1199951171875,430.079,-2.3574032448753153,-4.075072927358173,-5.65771345640137,-5.538114297668445,-7.524199552252869,-25.152503478556174,11.582806534683135,-12.569696943873037,"Brady House","29993",691781
"Ha-Seong Kim ","ATL","SS",742.8400268554688,360.994,0.2175817374112176,-6.027047903335714,-0.581527783028443,-9.159001082313262,-8.97734328130879,-24.52733831257499,10.734127022810306,-12.793211289764688,"Ha-Seong Kim","27506",673490
"Giancarlo Stanton ","NYY","OF/DH",256.1199951171875,347.039,-3.787095976323321,-0.5238071065079924,-2.833221807769794,-11.837853396760247,-6.393983593403063,-25.375961880764418,11.481534371855295,-12.894427508909123,"Giancarlo Stanton","4949",519317
"Freddy Fermin ","SDP","C",722.3800048828125,392.809,-2.920225751125456,-5.336900935141862,-2.9858699107337814,-7.816282775244956,-8.305323142259725,-27.364602514505783,13.322677754385305,-13.041924760120475,"Freddy Fermin","21840",666023
"Gavin Lux ","TBR","OF/DH",747.1900024414062,385.329,-3.318950470409921,-7.043972920661195,-0.7575983591256025,-5.5648659587822245,-9.142258592811524,-25.827646301790473,11.481534371855295,-13.346111929935175,"Gavin Lux","19955",666158
"Luisangel Acuña ","CHW","2B",433.19000244140625,353.933,2.0515409817645818,-7.1187668407216655,-2.6162377435755904,-8.25532321917716,-10.004773570436937,-25.94356039214677,11.589105296632862,-13.354455095513908,"Luisangel Acuna","26548",682668
"Carlos Narváez ","BOS","C",415.3299865722656,339.026,-3.018563496157264,-5.1524605653654,-1.918292963568093,-8.401010661892368,-9.288456572524597,-27.778784259507727,13.322677754385305,-13.456106505122419,"Carlos Narvaez","19722",665966
"Kyle Isbel ","KCR","OF",999,382.346,-1.3934044059928183,-6.155986937846807,-3.231576942861422,-6.740824395242147,-8.495349427762129,-26.017142109705322,11.481534371855295,-13.53560773785003,"Kyle Isbel","21614",664728
"Ryan McMahon ","NYY","3B",731.469970703125,405.779,-2.899201387031571,-3.5736488974109606,-3.362630735208979,-9.088626473339266,-7.38086049002587,-26.304967983016645,11.582806534683135,-13.722161448333509,"Ryan McMahon","15112",641857
"Nick Gonzales ","PIT","2B",999,351.046,-3.1498820347790026,-6.569176147351269,-1.6658488831458844,-5.79467434525501,-9.462820789773444,-26.642402200304605,11.589105296632862,-14.053296903671745,"Nick Gonzales","27490",693304
"Nick Castellanos ","SDP","OF",599.4199829101562,375.896,-3.1483035439429647,-4.279356821363276,-3.8858246685170887,-7.299706472211379,-7.958869049508238,-26.572060555542947,11.481534371855295,-14.090526183687649,"Nick Castellanos","11737",592206
"Carter Jensen ","KCR","C/DH",999,307.746,-2.99716967248252,-5.173575799332378,-0.8520726337663521,-9.650801485119894,-9.865165083160544,-28.538784673861688,13.322677754385305,-14.21610691947638,"Carter Jensen","29478",695600
"Jake Fraley ","TBR","OF",999,332.669,-0.7753340798925515,-5.715322126067213,-1.2073466729874887,-9.450212694694626,-9.625578278019262,-26.77379385166114,11.481534371855295,-14.292259479805844,"Jake Fraley","19260",641584
"Tyler Freeman ","COL","OF/DH",746.7899780273438,293.241,-0.03921140850797012,-7.297398590341945,0.8938381600590369,-9.485688474400497,-10.857345802251006,-26.785806115442387,11.481534371855295,-14.304271743587089,"Tyler Freeman","22532",671289
"Austin Hays ","CHW","OF/DH",637.8300170898438,368.456,-2.706253803393289,-4.641199688739496,-3.5322959623015167,-7.576020988799981,-8.36868688838052,-26.824457331614802,11.481534371855295,-14.342922959759507,"Austin Hays","19363",669720
"Brett Baty ","NYM","2B/3B",294.7799987792969,357.383,-2.725531762316271,-3.707378982107958,-1.992213249755492,-10.368377901067696,-8.175254296404077,-26.96875619165149,11.589105296632862,-14.379650895018631,"Brett Baty","26123",683146
"Dillon Dingler ","DET","C",267.5400085449219,344.136,-3.6251812558764716,-5.0010494695337595,-2.7382122301449003,-8.055228172731955,-9.356226700833867,-28.775897829120947,13.322677754385305,-14.45322007473564,"Dillon Dingler","27464",693307
"Christopher Morel ","MIA","OF",999,329.131,-1.9992832065135087,-3.6696005091562225,-2.4218684781591957,-9.989259451103877,-8.947357372046712,-27.02736901697952,11.481534371855295,-14.545834645124222,"Christopher Morel","21897",666624
"Cam Smith ","HOU","OF",387.04998779296875,360.771,-2.3573697741113797,-5.541693513042299,-1.9746498077042074,-8.33787972453686,-8.867369660356541,-27.078962479751283,11.481534371855295,-14.59742810789599,"Cam Smith","35108",701358
"Sean Murphy ","ATL","C",743.3099975585938,334.743,-3.730874181264746,-3.9429542141420244,-2.2692090949455492,-10.232319643413602,-8.918437483005764,-29.09379461677169,13.322677754385305,-14.771116862386382,"Sean Murphy","19352",669221
"Logan O'Hoppe ","LAA","C",245.1300048828125,380.791,-3.190553817376729,-2.5986575483539522,-4.496825891020009,-11.319713440295372,-7.657659829881797,-29.263410526927856,13.322677754385305,-14.940732772542553,"Logan O'Hoppe","24729",681351
"Marcelo Mayer ","BOS","3B",621.1799926757812,312.832,-2.8034832497561166,-5.63679718350893,-2.147825755447701,-7.145870291408668,-9.810652775638662,-27.544629255760082,11.582806534683135,-14.961822721076949,"Marcelo Mayer","29668",691785
"Parker Meadows ","DET","OF",999,375.488,-0.6120089230733243,-5.575698505778408,-3.0485284823774164,-9.652365923517774,-8.756239283508522,-27.644841118255446,11.481534371855295,-15.16330674640015,"Parker Meadows","23800",678009
"Dominic Canzone ","SEA","OF",475.92999267578125,329.467,-2.97644758622083,-3.9284530838920446,-2.384665575217019,-9.484700986440371,-8.882109001339623,-27.65637623310989,11.481534371855295,-15.174841861254592,"Dominic Canzone","26438",686527
"Yoán Moncada ","LAA","3B",743.2999877929688,359.906,-3.6633341232672447,-4.967468649616573,-2.1132098416792786,-8.345946041133255,-8.69677469228028,-27.78673334797663,11.582806534683135,-15.203926813293496,"Yoan Moncada","17232",660162
"Jake McCarthy ","COL","OF",614.5900268554688,319.011,-0.014861988259949268,-6.762563166989587,-0.5251197057315072,-10.413894973290219,-10.033927488103174,-27.75036732237444,11.481534371855295,-15.268832950519144,"Jake McCarthy","21622",664983
"Dylan Beavers ","BAL","OF",424.3599853515625,305.605,-1.3108182587046542,-5.674533198742853,0.010906505570168094,-11.102415851206139,-10.011324388651639,-28.088185191735118,11.481534371855295,-15.606650819879825,"Dylan Beavers","31695",687637
"José Caballero ","NYY","2B/3B/SS/OF",205.4199981689453,277.869,4.838012507377063,-7.36231320600591,-1.6487756476854543,-11.462438419130198,-11.741462811966803,-27.376977577411303,10.734127022810306,-15.642850554600997,"Jose Caballero","23401",676609
"George Valera ","CLE","OF/DH",746.780029296875,348.66,-3.2406967051378817,-3.847765628239765,-2.3215082678096124,-10.257918188618456,-8.47587894029065,-28.143767730096364,11.481534371855295,-15.662233358241071,"George Valera","22541",671655
"Kyle Teel ","CHW","C",224.83999633789062,314.431,-2.656379642626798,-5.8128001938576945,-0.15997975846273163,-11.179622024343079,-10.25458970729087,-30.06337132658118,13.322677754385305,-15.740693572195873,"Kyle Teel","33549",691019
"Keibert Ruiz ","WSN","C",731.4000244140625,327.208,-3.300008340156666,-5.471478961117489,-3.1595892615025543,-8.443400427252296,-9.715431387076821,-30.089908377105825,13.322677754385305,-15.767230622720518,"Keibert Ruiz","19610",660688
"Luis Rengifo ","MIL","2B/3B",614.8599853515625,350.375,-0.8249396738115781,-5.7371158748007804,-2.615410227735788,-9.927197638233022,-9.42667427527993,-28.531337689861097,11.589105296632862,-15.942232393228231,"Luis Rengifo","19858",650859
"Owen Caissie ","MIA","OF/DH",610.97998046875,309.699,-2.6289405025289634,-5.08033784229426,-1.5367052509143155,-9.391361395144056,-9.871845807095218,-28.50919079797681,11.481534371855295,-16.027656426121517,"Owen Caissie","27496",683357
"Rhys Hoskins ","CLE","1B",738.7100219726562,323.337,-3.302628027986618,-3.963433391060225,-1.7479269536773174,-10.865528636097086,-9.212524200084964,-29.092041208906203,12.02022694533313,-16.07181426357308,"Rhys Hoskins","16472",656555
"Danny Jansen ","TEX","C",999,307.159,-3.560092911318859,-4.438654135009466,-1.8136058534045036,-10.962406856744956,-9.703330818008562,-30.47809057448634,13.322677754385305,-16.155412820101034,"Danny Jansen","16535",643376
"Patrick Bailey ","SFG","C",999,401.605,-3.1868930927000605,-6.015600089535391,-4.588851251973408,-7.774634018338413,-9.017103356440265,-30.583081808987536,13.322677754385305,-16.260404054602226,"Patrick Bailey","27478",672275
"Nasim Nuñez ","WSN","2B/SS/OF",618.4199829101562,330.706,4.1028638512377285,-7.3173266256469995,-1.9321113680822375,-11.949711919658569,-11.00199681308504,-28.098282875235114,10.734127022810306,-16.364155852424812,"Nasim Nunez","25979",683083
"Garrett Mitchell ","MIL","OF",690.5499877929688,313.108,-0.9047048282445889,-5.555982354703208,-1.6219931247947863,-10.787334190033432,-10.006944285101179,-28.876958782877193,11.481534371855295,-16.3954244110219,"Garrett Mitchell","27555",669003
"Victor Caratini ","MIN","C/DH",687.1699829101562,317.942,-3.5935438970758486,-5.4466751623705125,-1.0047795092468983,-10.975576241090783,-9.779380204760843,-30.79995501454488,13.322677754385305,-16.477277260159582,"Victor Caratini","14968",605170
"Gabriel Arias ","CLE","2B/SS",746.8699951171875,360.161,-1.5170319556067633,-5.373449751713858,-4.697615005113773,-7.515523614327004,-9.620314121420298,-28.723934448181694,10.734127022810306,-16.989807425371396,"Gabriel Arias","22563",672356
"Austin Martin ","MIN","OF",747.1699829101562,288.777,-0.699364093707137,-8.142772491211076,0.6274688189045146,-9.643558598467992,-11.647528332932378,-29.505754697414062,11.481534371855295,-17.024220325558776,"Austin Martin","27462",668885
"Lenyn Sosa ","CHW","1B/2B",500.2699890136719,345.572,-3.3101847335706793,-4.129132924193558,-4.106217734476638,-9.314155222007114,-8.94998325255421,-29.809673866802196,11.589105296632862,-17.220568570169334,"Lenyn Sosa","22896",672820
"Davis Schneider ","TOR","2B/OF",999,306.997,-2.804121356258039,-4.842600097166198,-1.0094087963210314,-11.223246542136458,-9.942371225808595,-29.82174801769033,11.589105296632862,-17.23264272105746,"Davis Schneider","23565",676914
"Edouard Julien ","COL","1B/2B",747.1599731445312,298.184,-2.705145504724309,-6.019458485186647,0.48485906815547997,-11.262673058649423,-10.576763578080133,-30.079181558485033,11.589105296632862,-17.490076261852174,"Edouard Julien","27534",666397
"Carson Kelly ","CHC","C",616.510009765625,313.092,-3.385147073599715,-4.961490198589136,-1.8502623712373512,-12.097375908227196,-9.761118038814436,-32.05539359046784,13.322677754385305,-17.732715836082527,"Carson Kelly","13620",608348
"Zach McKinstry ","DET","3B/SS/OF",487.4200134277344,343.594,-0.44280604387147854,-6.577232196037074,-2.4734792007419975,-10.130832098996361,-9.979440963395945,-29.603790503042852,10.734127022810306,-17.869663480232543,"Zach McKinstry","19392",656716
"Wenceel Pérez ","DET","OF",999,310.238,-1.7370828506731524,-6.006780610647367,-2.3477367153121604,-9.969422560610736,-10.383994645669263,-30.44501738291268,11.481534371855295,-17.963483011057384,"Wenceel Perez","22857",672761
"Mauricio Dubón ","ATL","2B/3B/SS/OF",747.0800170898438,336.936,-2.866119860855441,-7.010095301078528,-2.824052112989652,-7.154594410000763,-10.035734268422154,-29.89059595334654,10.734127022810306,-18.156468930536235,"Mauricio Dubon","16530",643289
"Bryce Eldridge ","SFG","1B/DH",999,302.005,-3.599925082205466,-4.566702568344507,-2.6186621303420776,-10.41447113876139,-10.014768377700937,-31.21452929735437,12.02022694533313,-18.194302352021246,"Bryce Eldridge","33390",805811
"Moisés Ballesteros ","CHC","C/1B/DH",638.5700073242188,267.12,-3.5387326785184476,-6.63311565076277,-0.5217162302918713,-10.68247128931369,-11.326861765153465,-32.70289761404024,13.322677754385305,-18.380219859654932,"Moises Ballesteros","28820",694208
"Jacob Young ","WSN","OF",999,289.259,1.1355015837748201,-8.136030913250833,-1.7139287639340182,-10.691525878836798,-12.036770741978394,-31.44275471422522,11.481534371855295,-18.961220342369927,"Jacob Young","29931",696285
"Cole Young ","SEA","2B",999,299.742,-2.4637678876582436,-7.107233909306105,-0.7097209564023033,-10.375209465230641,-11.007066111104045,-31.66299832970134,11.589105296632862,-19.073893033068476,"Cole Young","31680",702284
"Max Muncy ","ATH","2B/3B",726.3599853515625,297.837,-2.9914937355666904,-5.763064818851085,-2.9734147371655033,-9.391443816635162,-10.588787046616115,-31.708204154834554,11.589105296632862,-19.119098858201696,"Max Muncy","29779",691777
"Denzel Clarke ","ATH","OF",739.22998046875,303.933,-0.7454432463732273,-6.688532677131336,-3.166448149866651,-10.208285536606626,-10.917057065600185,-31.725766675578022,11.481534371855295,-19.244232303722725,"Denzel Clarke","29858",672016
"Victor Robles ","SEA","OF",697.9199829101562,262.849,0.43850575498945976,-7.706602233221319,-1.8130290988075581,-10.72329740124232,-12.224509546415593,-32.02893252469733,11.481534371855295,-19.547398152842035,"Victor Robles","18363",645302
"Luke Raley ","SEA","1B/OF",999,298.51,-2.599418968443303,-4.852097686461596,-2.478994088189734,-11.807315841821591,-10.452792119977685,-32.190618704893915,11.481534371855295,-19.709084333038618,"Luke Raley","19354",670042
"Brooks Baldwin ","CHW","OF",746.6400146484375,274.359,-2.310854060189363,-5.510826347832258,-2.081509619302998,-11.54952182676816,-10.944416846443087,-32.397128700535866,11.481534371855295,-19.91559432868057,"Brooks Baldwin","31394",681460
"Carlos Santana ","ARI","1B",999,292.293,-3.1481356296081007,-5.892469877360088,-1.5221734251144163,-11.772663492060213,-10.812854332719455,-33.14829675686227,12.02022694533313,-20.128069811529144,"Carlos Santana","2396",467793
"Joey Loperfido ","HOU","OF",999,305.144,-2.3066894323609066,-5.9901598293804215,-3.2431993684399156,-10.185732661739841,-10.904189209884391,-32.62997050180548,11.481534371855295,-20.14843612995018,"Joey Loperfido","29630",694388
"Jake Mangum ","PIT","OF",655.0900268554688,252.418,-0.7803383594689253,-8.317503488552093,-1.208808227307207,-9.912052493000354,-12.644959573479442,-32.86366214180803,11.481534371855295,-20.382127769952728,"Jake Mangum","26202",663968
"Miguel Amaya ","CHC","C",731.4299926757812,262.827,-3.4690095940389187,-6.199234975751037,-2.0387797165271713,-11.6138883015237,-11.528248355449637,-34.84916094329046,13.322677754385305,-20.526483188905157,"Miguel Amaya","21693",665804
"Miguel Andujar ","SDP","3B/OF/DH",734.739990234375,269.002,-3.518346380889687,-6.364510740424665,-1.111361444355923,-11.03154749825208,-11.11733871354157,-33.143104777463925,11.582806534683135,-20.560298242780785,"Miguel Andujar","15878",609280
"Nathan Lukes ","TOR","OF",999,252.772,-3.164928264198462,-7.225742295627934,-0.1412374757720101,-10.700085939413258,-11.856921478824303,-33.08891545383596,11.481534371855295,-20.60738108198067,"Nathan Lukes","18123",664770
"Alek Thomas ","ARI","OF",999,277.202,-2.167008247391917,-6.4756838483654855,-2.961660382022604,-10.428463953051716,-11.1712530580929,-33.204069488924624,11.481534371855295,-20.722535117069324,"Alek Thomas","23792",677950
"Ramón Urías ","STL","2B/3B",999,270.663,-3.3361797463298064,-6.4359974064470284,-1.7518779518133911,-11.034674805114678,-11.554802671246385,-34.11353258095128,11.589105296632862,-21.52442728431842,"Ramon Urias","18795",602104
"Carson Benge ","NYM","OF",999,260.608,-2.129896536958259,-6.89578436561164,-1.5002054335591584,-12.054492398887202,-11.836605860437976,-34.41698459545424,11.481534371855295,-21.93545022359894,"Carson Benge","sa3025452",701807
"Romy Gonzalez ","BOS","1B/2B",999,212.629,-2.1846740845677286,-6.701295062747025,-1.132838319642688,-12.048154578704318,-12.497903819355875,-34.56486586501764,11.589105296632862,-21.975760568384775,"Romy Gonzalez","21562",663853
"Matt Shaw ","CHC","3B",335.8900146484375,220.324,-1.2651084054722272,-6.526776050725667,-0.9172175381451112,-13.534996675056533,-12.36132357324254,-34.60542224264207,11.582806534683135,-22.022615707958938,"Matt Shaw","33322",807713
"Zach Cole ","HOU","OF",743.25,268.202,-1.8063021521112907,-5.65765807552824,-3.296715265829744,-12.504479201805077,-11.397764257531104,-34.662918952805455,11.481534371855295,-22.181384580950162,"Zach Cole","31583",805904
"Heriberto Hernández ","MIA","OF/DH",999,265.079,-3.186422900533002,-5.6233562831266495,-1.9754881638677644,-12.451307135475112,-11.480195634644465,-34.716770117646995,11.481534371855295,-22.235235745791694,"Heriberto Hernandez","24878",681715
"Griffin Conine ","MIA","OF",999,278.749,-3.631159430587697,-5.206351135688747,-2.5959024768792713,-12.282489867455366,-11.031150730751275,-34.747053641362356,11.481534371855295,-22.265519269507063,"Griffin Conine","21626",665052
"Jake Bauers ","MIL","1B/OF",999,243.821,-2.0347492443624633,-5.5981283115607505,-1.3558421664457667,-13.909506586217564,-11.887895068216844,-34.78612137680339,11.481534371855295,-22.304587004948097,"Jake Bauers","15194",641343
"Carson Williams ","TBR","SS",747.030029296875,313.729,-1.0637982555602927,-4.931767774323206,-5.081069484199219,-12.519624347037745,-10.543736536247671,-34.13999639736814,10.734127022810306,-22.405869374557827,"Carson Williams","30038",700246
"Andrés Chaparro ","WSN","1B",999,234.668,-3.6725029105616773,-5.849645810095173,-1.772006807204894,-12.204789950338359,-12.062805186983582,-35.56175066518369,12.02022694533313,-22.541523719850556,"Andres Chaparro","21797",665953
"Connor Wong ","BOS","C",999,230.254,-2.803785527588311,-7.246052046034096,-2.0605449233639446,-11.933003120994604,-12.887743943460766,-36.93112956144172,13.322677754385305,-22.60845180705642,"Connor Wong","19896",657136
"Pedro Pagés ","STL","C",999,270.113,-3.718514781387105,-6.1219394873928845,-3.1024473093690856,-12.472461199892813,-11.782171645095085,-37.19753442313697,13.322677754385305,-22.874856668751665,"Pedro Pages","25782",686780
"Joey Bart ","PIT","C",999,241.608,-3.4923513681305605,-6.833795491064284,-0.8903743058985285,-13.590803089235616,-12.44726438808854,-37.254588642417524,13.322677754385305,-22.931910888032217,"Joey Bart","21524",663698
"Liam Hicks ","MIA","C/1B/DH",747.1300048828125,238.533,-3.5677503895259193,-7.814934616570966,0.2852426927493494,-13.227734850973487,-13.047719862664465,-37.37289702698548,13.322677754385305,-23.050219272600174,"Liam Hicks","29844",689414
"Sung-Mun Song ","SDP","2B/3B",999,269.296,-2.0959752789606134,-6.970239028288816,-2.218818963362358,-12.496083984210832,-11.901880509783073,-35.6829977646057,11.589105296632862,-23.093892467972836,"Sung-Mun Song","sa3012529",823550
"Nick Fortes ","TBR","C",999,255.694,-3.2453314450597968,-6.591054609340856,-2.9627171959250944,-12.653460364298262,-12.2159313064873,-37.66849492111131,13.322677754385305,-23.345817166726007,"Nick Fortes","21538",663743
"Javier Sanoja ","MIA","2B/3B/OF",999,216.68,-2.155925100554919,-7.84601396928027,-1.326743362249139,-11.454865846513865,-13.213752512105954,-35.99730079070415,11.589105296632862,-23.408195494071286,"Javier Sanoja","28253",691594
"Henry Davis ","PIT","C",746.8599853515625,231.699,-2.937958770049933,-6.617469981748288,-2.161011618523809,-13.293912243633644,-12.755050208744336,-37.76540282270001,13.322677754385305,-23.44272506831471,"Henry Davis","29617",680779
"Matt Vierling ","DET","OF",999,259.365,-3.0064727832374842,-7.007635988319051,-1.8328366468600215,-11.955062251881326,-12.172687824349515,-35.9746954946474,11.481534371855295,-23.493161122792102,"Matt Vierling","21558",663837
"Jesse Winker ",,"DH",999,221,-2.8132565526781392,-6.9406862327145324,0.9023718353996248,-14.243436864956704,-12.607045200800606,-35.70205301575036,10.734127022810306,-23.967925992940046,"Jesse Winker","13590",608385
"Colby Thomas ","ATH","OF",747.2000122070312,207.171,-3.047581207164735,-6.189313415816325,-2.3284219492676583,-12.25327027140785,-12.721321328947683,-36.53990817260425,11.481534371855295,-24.058373800748956,"Colby Thomas","31855",687515
"Javier Báez ","DET","3B/SS/OF",742.8099975585938,287.644,-2.634918637203389,-6.192662925392638,-4.285637445011633,-11.374285102041005,-11.340938190306009,-35.82844229995467,10.734127022810306,-24.094315277144364,"Javier Baez","12979",595879
"Will Benson ","CIN","OF",999,212.705,-2.258460944179119,-6.134786788444202,-1.503917725943298,-14.063672452984706,-12.70918134192241,-36.67001925347374,11.481534371855295,-24.18848488161844,"Will Benson","21853",666181
"Jonny DeLuca ","TBR","OF/DH",999,241.977,-1.4859991124337295,-6.588129070403857,-2.6359099727266635,-13.616319212949364,-12.358165178447832,-36.684522546961446,11.481534371855295,-24.20298817510615,"Jonny DeLuca","26365",676356
"Troy Johnston ","COL","OF",746.9199829101562,208.265,-1.8713568257209732,-7.085101105368853,-1.1792599270588182,-13.49968652329946,-13.069478079112827,-36.704882460560924,11.481534371855295,-24.22334808870563,"Troy Johnston","26143",687859
"Graham Pauley ","MIA","3B",999,219.001,-3.046708004579284,-6.799196898997213,-1.4514417720655888,-12.617243576139,-12.90275623520279,-36.81734648698387,11.582806534683135,-24.23453995230074,"Graham Pauley","31363",688363
"Amed Rosario ","NYY","3B",999,227.609,-2.6357919198624384,-7.626932347539316,-1.8139401122992789,-11.93069845910992,-12.851584289648248,-36.8589471284592,11.582806534683135,-24.276140593776066,"Amed Rosario","15518",642708
"Ezequiel Duran ","TEX","1B/SS",999,221.532,-1.9149170231433108,-7.288791400042992,-2.448392588226269,-11.402846111126243,-13.017435219828789,-36.072382342367604,10.734127022810306,-24.338255319557295,"Ezequiel Duran","23733",677649
"Tyrone Taylor ","NYM","OF",999,222.773,-2.0887544020462796,-7.1829606860808335,-2.7698640715555776,-12.127830256708162,-12.98049563587309,-37.14990505226394,11.481534371855295,-24.668370680408643,"Tyrone Taylor","13675",621438
"Christian Moore ","LAA","2B",746.8300170898438,250.169,-2.649998417460381,-6.4294678138064425,-2.0772293493059277,-13.799869518746238,-12.332780757865859,-37.28934585718485,11.589105296632862,-24.700240560551986,"Christian Moore","34979",695681
"Colt Emerson ","SEA","SS",999,253.973,-2.81365964317013,-7.448851941711793,-1.5290116370509077,-12.13309816743981,-12.558381873529234,-36.483003262901875,10.734127022810306,-24.748876240091572,"Colt Emerson","sa3022923",806068
"Michael Massey ","KCR","2B",999,220.129,-3.482611616046072,-6.769432017013468,-2.214572659721906,-12.190056127594652,-12.711274212319342,-37.36794663269544,11.589105296632862,-24.77884133606258,"Michael Massey","27684",686681
"Alan Roden ","MIN","OF",999,202.435,-2.9972033033936514,-7.560788277675222,-0.18395153520184782,-13.33893557187611,-13.436169450159971,-37.5170481383068,11.481534371855295,-25.0355137664515,"Alan Roden","31564",702176
"Harry Ford ","WSN","C/DH",692.0599975585938,194.337,-2.8709225151122215,-7.580843483954109,-0.39922325353760646,-14.569383248590553,-14.008796838730733,-39.42916933992523,13.322677754385305,-25.106491585539914,"Harry Ford","29958",695670
"Edmundo Sosa ","PHI","2B/3B",999,221.613,-3.21439941454656,-6.7626056247074,-2.4611624744911,-12.554194275308017,-12.744639157770733,-37.73700094682381,11.589105296632862,-25.14789565019095,"Edmundo Sosa","17022",624641
"Angel Martínez ","CLE","2B/OF",999,216.041,-2.8040206236718404,-7.241303251386397,-2.324587460974904,-12.324632368341973,-13.2807947717247,-37.97533847609982,11.589105296632862,-25.386233179466952,"Angel Martinez","26540",682657
"Luis Torrens ","NYM","C",999,202.118,-3.5514279070658175,-7.0032264510546485,-2.015326857960947,-13.72900116579218,-13.416581948375848,-39.71556433024944,13.322677754385305,-25.39288657586414,"Luis Torrens","15905",620443
"David Hamilton ","MIL","2B",738.9199829101562,181.17,1.0134527652177072,-7.396572540689685,-2.0793881020996285,-15.60031243681426,-14.047191912155798,-38.11001222654166,11.589105296632862,-25.5209069299088,"David Hamilton","27531",666152
