Name,Team,POS,ADP,IP,mW,mERA,mWHIP,mSO,mSVHLD,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Gerrit Cole ","NYY","SP",247.50999450683594,134.18,1.4990853260708124,-10.723859478876301,-3.71610339114917,0.8340009532195553,-4.7941748572060945,-16.901051447941196,9.543075301912923,-6.357976146028274,"Gerrit Cole","13125",543037
"Taylor Rogers ","MIN","RP",416.1099853515625,61,-4.55703922091094,-4.800042815854012,-6.487126508423752,-5.042914781847319,3.71330600464219,-17.17381732239383,9.570001239713715,-6.603816082680115,"Taylor Rogers","13449",573124
"Andrew Kittredge ","BAL","RP",742.9000244140625,60,-4.5026860881283435,-4.338573409230415,-3.245185748565837,-5.365641621250776,0.26073342513565184,-17.191353442039723,9.570001239713715,-6.6213522023260065,"Andrew Kittredge","12828",552640
"Cole Sands ","MIN","RP",735.3300170898438,68,-4.149674114403655,-5.223421930006037,-3.76088792359141,-4.7290043359965335,0.5328642669910271,-17.33012403700661,9.570001239713715,-6.760122797292893,"Cole Sands","21461",663485
"Steven Okert ","HOU","RP",999,64,-4.319882229225473,-5.423664298972825,-3.0981505255143778,-4.41714781651259,-0.12605344345192926,-17.384898313677194,9.570001239713715,-6.81489707396348,"Steven Okert","13580",595345
"Keaton Winn ","SFG","RP",999,54,-4.893597567685983,-1.936591194786956,-2.4796131509598065,-6.0893972788619415,-2.067805023635035,-17.467004215929723,9.570001239713715,-6.897002976216006,"Keaton Winn","23499",676775
"Keegan Akin ","BAL","RP",999,66,-4.15126271806455,-4.922705859145813,-5.207139765090557,-4.663915360644524,1.4780151201409142,-17.467008582804528,9.570001239713715,-6.897007343090814,"Keegan Akin","19362",669211
"Brooks Raley ","NYM","RP",999,62,-4.37037747913948,-3.9176592185754218,-4.478510582435581,-5.304309538233362,0.40702769107370546,-17.663829127310137,9.570001239713715,-7.093827887596422,"Brooks Raley","10061",548384
"Mark Leiter Jr. ","ATH","RP",722.8300170898438,64,-4.298209097774868,-4.842904889100443,-5.461688296786005,-4.839846228709642,1.7306399356401905,-17.71200857673077,9.570001239713715,-7.142007337017056,"Mark Leiter Jr.","15551",643410
"Eury Pérez ","MIA","SP",81.5999984741211,154.035,2.3340134226199676,-13.464548700118355,-5.403019375001342,3.57926259154334,-4.7941748572060945,-17.748466918162485,9.543075301912923,-7.205391616249564,"Eury Perez","27768",691587
"Jared Jones ","PIT","SP",698.4600219726562,106.921,-0.5539673924642706,-6.825992254108115,-4.768173342682857,-1.0991230757323138,-4.570435071587309,-17.817691136574865,9.543075301912923,-7.274615834661944,"Jared Jones","27863",683003
"Grayson Rodriguez ","LAA","SP",263.4800109863281,128.892,0.7323530195789489,-8.050664804856869,-6.514079820744824,0.7213447995381141,-4.7941748572060945,-17.905221663690725,9.543075301912923,-7.362146361777803,"Grayson Rodriguez","24492",680570
"Aaron Nola ","PHI","SP",211.1999969482422,180.677,4.596194775130022,-15.307295216187978,-6.333710734979737,3.8472194841141767,-4.7941748572060945,-17.99176654912961,9.543075301912923,-7.44869124721669,"Aaron Nola","16149",605400
"Cody Ponce ","TOR","SP",260.8299865722656,161.812,3.0150731344745307,-11.520263888466,-7.523887323188915,2.536337570615701,-4.574105166641998,-18.06684567320668,9.543075301912923,-7.523770371293757,"Cody Ponce","17920",664074
"Paul Blackburn ","NYY","RP",999,65.8424,-4.078980710416292,-4.768259647611487,-3.2119866151426932,-5.48280659458579,-0.6300119360067913,-18.172045503763055,9.570001239713715,-7.60204426404934,"Paul Blackburn","14739",621112
"Christian Scott ","NYM","RP",999,39.1618,-5.50555302029162,-1.2952516574297723,0.1069430509531554,-6.957095182029491,-4.550419468471572,-18.2013762772693,9.570001239713715,-7.631375037555584,"Christian Scott","30107",681035
"Luis García ","NYM","RP",999,60,-4.462403406265277,-2.9569438837937203,-4.916956807545947,-5.711181191512534,-0.24421011142011348,-18.29169540053759,9.570001239713715,-7.7216941608238745,"Luis Garcia","6984",472610
"Tobias Myers ","NYM","SP/RP",999,75.5479,-3.403254129346337,-6.117418308498125,-3.053039963121235,-4.804140353181588,-0.9063901015716048,-18.28424285571889,9.543075301912923,-7.741167553805969,"Tobias Myers","22191",668964
"Sam Hentges ","SFG","RP",999,44,-5.378237474852735,0.09488963929716136,-2.000432433089023,-6.485766038182414,-4.572847813635747,-18.342394120462753,9.570001239713715,-7.772392880749042,"Sam Hentges","18548",656529
"Tommy Nance ","TOR","RP",999,58,-4.615590844874297,-3.1799907430899217,-3.9192297394882827,-5.840144044744485,-0.8233035278668646,-18.37825890006385,9.570001239713715,-7.808257660350138,"Tommy Nance","19178",667297
"Justin Wilson ",,"RP",999,42,-5.473894302818599,-0.5427812992239892,-1.2015083613699067,-6.447606184121057,-4.7941748572060945,-18.459965004739647,9.570001239713715,-7.889963765025932,"Justin Wilson","4301",458677
"Matt Svanson ","STL","RP",617.3900146484375,65,-4.377980159670554,-4.294964744540719,-6.7859078070985,-5.436517631715057,2.4340067236159246,-18.46136361940891,9.570001239713715,-7.8913623796951935,"Matt Svanson","29629",694335
"Brock Stewart ","LAD","RP",999,44,-5.252169654223803,-1.552190276705681,-1.2411160364620573,-5.921866896456926,-4.530064046240785,-18.497406910089254,9.570001239713715,-7.927405670375537,"Brock Stewart","16727",592779
"Kody Funderburk ","MIN","RP",747.0900268554688,65,-4.243402000935224,-2.959689643802853,-7.15506606763168,-5.132678621122102,0.9381036558363566,-18.552732677655502,9.570001239713715,-7.982731437941787,"Kody Funderburk","24993",681892
"Carlos Rodón ","NYY","SP",200.57000732421875,161.648,3.462039976759311,-13.251282843439702,-7.878401967549489,3.871631203967089,-4.7941748572060945,-18.59018848746889,9.543075301912923,-8.047113185555967,"Carlos Rodon","16137",607074
"Jack Flaherty ","DET","SP",213.4199981689453,163.146,3.3658158289915234,-11.760519562665172,-9.4494367310975,3.9917700407011205,-4.7941748572060945,-18.64654528127612,9.543075301912923,-8.103469979363199,"Jack Flaherty","17479",656427
"Brendon Little ","TOR","RP",999,54,-4.713744204615152,-0.15083633336766133,-6.739513526483084,-5.56536858011081,-1.5262622979458598,-18.695724942522567,9.570001239713715,-8.125723702808852,"Brendon Little","21574",663893
"Hunter Gaddis ","CLE","RP",747.0599975585938,66,-4.411794800606394,-6.553935955154645,-3.9220367347528255,-5.030557072851581,0.9154035688084692,-19.002920994556973,9.570001239713715,-8.432919754843258,"Hunter Gaddis","25636",683769
"Graham Ashcraft ","CIN","RP",999,65,-4.35698770376675,-5.2142381238316124,-5.128745896781148,-5.541420945164421,1.2149240298365154,-19.026468639707414,9.570001239713715,-8.4564673999937,"Graham Ashcraft","27552",668933
"Ranger Suarez ","BOS","SP",181.27000427246094,171.504,4.252941675937998,-8.969635050275077,-11.664866611418812,2.118514794197416,-4.7941748572060945,-19.057220048764574,9.543075301912923,-8.514144746851649,"Ranger Suarez","17277",624133
"Jonathan Bowlan ","PHI","RP",999,56,-4.757998395630454,-3.656394328345495,-3.2847446159867033,-5.927582275883893,-1.4635649521644043,-19.090284568010947,9.570001239713715,-8.520283328297232,"Jonathan Bowlan","24607",680742
"Brant Hurter ","DET","RP",999,52,-5.001055837902453,-1.971931989851927,-3.035236052976714,-6.448677360386899,-2.6638554078463064,-19.1207566489643,9.570001239713715,-8.550755409250586,"Brant Hurter","30133",676428
"Nick Lodolo ","CIN","SP",122.69999694824219,157.14,2.7409242945314345,-14.288891230816635,-5.4672204438749725,2.7031483469895794,-4.7941748572060945,-19.106213890376683,9.543075301912923,-8.563138588463763,"Nick Lodolo","26378",666157
"Jordan Romano ","LAA","RP",739.3599853515625,60,-4.75992733706475,-5.694256568992216,-4.550579576548152,-5.018279557239821,0.8861107843469994,-19.13693225549794,9.570001239713715,-8.566931015784222,"Jordan Romano","16122",605447
"Carlos Estévez ","KCR","RP",107.33999633789062,65,-4.446630725401205,-9.14207870576551,-6.735156556542814,-5.268355764525937,6.396858346146026,-19.19536340608944,9.570001239713715,-8.625362166375727,"Carlos Estevez","14542",608032
"Yennier Cano ","BAL","RP",999,60,-4.462176424236753,-3.158114320413037,-5.8967874104015,-5.58739004925267,-0.18246416598753165,-19.286932370291492,9.570001239713715,-8.716931130577775,"Yennier Cano","25911",666974
"Mason Montgomery ","PIT","RP",999,60,-4.611505709438413,-4.337033963391709,-5.204725107952467,-5.2642713904636125,0.06625253726560512,-19.3512836339806,9.570001239713715,-8.781282394266885,"Mason Montgomery","29770",682254
"Aaron Ashby ","MIL","RP",999,85.0772,-2.87515433299473,-3.049985727292702,-10.273375884300691,-3.215524662458719,0.01657024131003292,-19.397470365736808,9.570001239713715,-8.827469126023095,"Aaron Ashby","23550",676879
"Sean Newcomb ","CHW","RP",999,65,-4.38127072273722,-3.7867026008623172,-5.9304721476677065,-4.976410987857818,-0.33735563070522323,-19.412212089830284,9.570001239713715,-8.842210850116569,"Sean Newcomb","16943",656794
"Ryan Weathers ","NYY","SP",229.86000061035156,124.313,0.904377261167726,-8.106038499362995,-7.493021946236358,-0.341771878754749,-4.559356830702254,-19.59581189388863,9.543075301912923,-9.052736591975703,"Ryan Weathers","23796",677960
"Jordan Leasure ","CHW","RP",696.97998046875,64,-4.4998492185799535,-5.3767759223389495,-5.811739248511364,-4.466482298467645,0.4498113166832582,-19.705035371214652,9.570001239713715,-9.13503413150094,"Jordan Leasure","29950",673929
"Paul Sewald ","ARI","RP",519.530029296875,62,-4.575308163011231,-8.689090693837858,-4.852223413449228,-5.224057305117606,3.6177479863693436,-19.722931589046578,9.570001239713715,-9.152930349332863,"Paul Sewald","13892",623149
"Justin Slaten ","BOS","RP",999,61,-4.534344805601364,-5.054356494632039,-4.517708571101286,-5.4235205100721595,-0.2082568966097171,-19.738187278016568,9.570001239713715,-9.168186038302851,"Justin Slaten","25648",686580
"Kevin Gausman ","TOR","SP",115.68000030517578,185.401,4.850486069311932,-15.650601379906446,-8.549431274581252,4.367827614874925,-4.7941748572060945,-19.77589382750693,9.543075301912923,-9.23281852559401,"Kevin Gausman","14107",592332
"Jonathan Loáisiga ","ARI","RP",999,59,-4.549663522408389,-3.3408798824857215,-5.737357838871755,-5.994933131549029,-0.24006422504322436,-19.86289860035812,9.570001239713715,-9.292897360644403,"Jonathan Loaisiga","19753",642528
"Jake Bird ","NYY","RP",999,53,-4.89620745520585,-2.993558582983959,-4.886251942003698,-5.805269680083767,-1.3716426358570568,-19.95293029613433,9.570001239713715,-9.382929056420616,"Jake Bird","21267",656234
"Hoby Milner ","CHC","RP",999,60,-4.537522012923154,-3.5915677176591623,-5.520353344807995,-6.090812097499433,-0.22100008304153637,-19.961255255931285,9.570001239713715,-9.391254016217566,"Hoby Milner","13346",571948
"Braxton Garrett ","MIA","SP",481.3399963378906,135.036,1.044288550687664,-9.026215668368101,-6.703968920597098,-0.6787591142871228,-4.57712959119955,-19.941784743764206,9.543075301912923,-9.398709441851285,"Braxton Garrett","21844",666129
"Brent Headrick ","NYY","RP",999,50,-5.076968746390778,-3.2577026920277965,-2.3895122983527255,-6.075417102200237,-3.2287100043477763,-20.02831084331931,9.570001239713715,-9.458309603605597,"Brent Headrick","27702",687396
"Jakob Junis ","TEX","RP",999,65,-4.374689326065117,-6.5916122141496,-3.698191073019299,-5.461088823582497,0.051742076731902266,-20.073839360084612,9.570001239713715,-9.503838120370897,"Jakob Junis","13619",596001
"Mason Englert ","TBR","RP",999,60,-4.737459903783697,-5.3630977296919715,-3.9961032103545975,-5.677177977034427,-0.36936733267815136,-20.143206153542845,9.570001239713715,-9.57320491382913,"Mason Englert","22288",669438
"Brusdar Graterol ","LAD","RP",999,46,-5.161391992985501,-1.757095491688455,-3.258894840621207,-6.804784162265225,-3.1742023458256803,-20.15636883338607,9.570001239713715,-9.586367593672357,"Brusdar Graterol","20367",660813
"Cooper Criswell ","SEA","RP",999,71.982,-3.6618569999151145,-4.4101516933219855,-4.355750204664908,-5.340870403300106,-2.4085460679247626,-20.177175369126875,9.570001239713715,-9.60717412941316,"Cooper Criswell","24975",681867
"Dietrich Enns ","BAL","RP",999,62,-4.409865859172098,-4.901864389240344,-4.771778890543927,-5.66960839240604,-0.46054191324900123,-20.21365944461141,9.570001239713715,-9.643658204897694,"Dietrich Enns","13932",608650
"Shota Imanaga ","CHC","SP",164.2899932861328,154.982,2.4721083148341747,-15.907445960947792,-3.1962443020836835,1.1150193050911574,-4.7941748572060945,-20.310737500312236,9.543075301912923,-9.767662198399314,"Shota Imanaga","33829",684007
"Nolan McLean ","NYM","SP",88.63999938964844,149.04,3.0174560399658734,-7.07311430945498,-12.768800673754411,1.1715876571660038,-4.7941748572060945,-20.447046143283607,9.543075301912923,-9.903970841370684,"Nolan McLean","33703",690997
"Ryne Stanek ","STL","RP",999,60,-4.694000014598841,-5.321081953400427,-5.940201932734625,-5.1757061830991695,0.6516325567031511,-20.47935752712991,9.570001239713715,-9.909356287416196,"Ryne Stanek","15947",592773
"Matthew Boyd ","CHC","SP",218.8300018310547,173.75,4.073995429364946,-13.646306577245205,-8.492900392677928,2.3571532295199744,-4.7941748572060945,-20.50223316824431,9.543075301912923,-9.959157866331385,"Matthew Boyd","15440",571510
"Bryan Hudson ","NYM","RP",999,48,-5.138130257874002,-1.9019969911652461,-3.95406902346648,-6.356379349194835,-3.2341811386867296,-20.584756760387293,9.570001239713715,-10.01475552067358,"Bryan Hudson","19924",663542
"Tyler Rogers ","TOR","RP",746.8699951171875,74,-3.8109595736270214,-6.38181621884396,-6.26702342009858,-6.038464417747893,1.8893378322107721,-20.608925798106682,9.570001239713715,-10.038924558392969,"Tyler Rogers","15541",643511
"PJ Poulin ","WSN","RP",999,61,-4.672326883148236,-4.471831113857597,-6.851965993678451,-5.608452246964883,0.9519005914272273,-20.65267564622194,9.570001239713715,-10.082674406508225,"PJ Poulin","23394",676571
"Robert Stephenson ","LAA","RP",571.4299926757812,38,-5.90781197804282,-2.9466479270895922,-1.5747354909082942,-6.762835399499243,-3.5435564148164254,-20.735587210356375,9.570001239713715,-10.165585970642661,"Robert Stephenson","13594",596112
"Pierce Johnson ","CIN","RP",999,61,-4.61161933572206,-6.027364855022646,-5.29009693475127,-4.733680555527688,-0.35587620795925046,-21.018637888982916,9.570001239713715,-10.448636649269199,"Pierce Johnson","13435",572955
"José Suarez ","ATL","RP",999,42,-5.4940924568919565,-2.0199188766269214,-2.123133651949574,-6.813656660694903,-4.57356143985387,-21.024363086017228,9.570001239713715,-10.454361846303508,"Jose Suarez","19911",660761
"Jovani Morán ","BOS","RP",999,52,-4.971099079835205,-2.6948081392155876,-5.267931743590336,-5.731596048714534,-2.405147755243903,-21.070582766599564,9.570001239713715,-10.50058152688585,"Jovani Moran","20422",663558
"Eric Lauer ","TOR","SP/RP",999,56.8381,-4.634654088805036,-4.89654734025382,-2.4812007293711016,-5.734921177430447,-3.3857764774932724,-21.13309981335367,9.543075301912923,-10.590024511440753,"Eric Lauer","19316",641778
"Julian Fernández ","WSN","RP",999,38,-5.869912336940481,-1.8895594730308953,-1.8716727272312748,-6.999994983444251,-4.572779857914759,-21.203919378561665,9.570001239713715,-10.63391813884795,"Julian Fernandez","18341",642759
"Tim Herrin ","CLE","RP",999,54,-4.9723473457226985,-3.142388729976558,-6.275477594628303,-5.565544517687068,-1.3609382425851926,-21.31669643059982,9.570001239713715,-10.746695190886104,"Tim Herrin","25139",682120
"Wandy Peralta ","SDP","RP",999,57,-4.700468055526068,-2.5075317317947157,-6.810844542992031,-5.991000606555986,-1.3121734602657635,-21.322018397134567,9.570001239713715,-10.75201715742085,"Wandy Peralta","14295",593974
"Brad Keller ","PHI","RP",742.989990234375,68,-4.136738303087973,-5.677209418908469,-7.556987598358538,-5.291744180209148,1.321084760987976,-21.341594739576152,9.570001239713715,-10.771593499862435,"Brad Keller","15734",641745
"Tyler Kinley ","ATL","RP",999,63,-4.390802344702589,-6.1858763501425384,-5.942267826608507,-4.6654179956112385,-0.24577347784891984,-21.430137994913792,9.570001239713715,-10.86013675520008,"Tyler Kinley","18297",641755
"Taylor Clarke ","ARI","RP",999,61,-4.548982576322818,-6.29045291278525,-4.79607214038936,-5.963296079275001,0.1356103944162208,-21.463193314356214,9.570001239713715,-10.893192074642498,"Taylor Clarke","17611",664199
"Calvin Faucher ","MIA","RP",999,64,-4.52640178729689,-5.589122365910438,-7.284410028685353,-5.056998630564357,0.9641342416095252,-21.492798570847512,9.570001239713715,-10.922797331133795,"Calvin Faucher","20116",676534
"Brock Burke ","CIN","RP",999,62,-4.566230505102909,-6.119332588153112,-5.408178858637057,-5.423176867700511,-0.07344874766804826,-21.590367567261634,9.570001239713715,-11.02036632754792,"Brock Burke","17968",656271
"José Buttó ","SFG","RP",999,64,-4.46932514071078,-5.374193998912771,-6.856339070270333,-5.361581030777616,0.42554802526703167,-21.63589121540447,9.570001239713715,-11.065889975690753,"Jose Butto","23313",676130
"Matt Gage ","SFG","RP",999,56,-4.854336169681889,-3.4258704041800314,-5.7965129538044184,-6.1858516247194455,-1.38577937030792,-21.6483505226937,9.570001239713715,-11.078349282979985,"Matt Gage","17381",657424
"Connelly Early ","BOS","SP",280.9800109863281,35.3189,-5.537212008303412,-1.624776528304744,-2.63543666766337,-7.3194366383648815,-4.564454178193192,-21.681316020829602,9.543075301912923,-11.138240718916677,"Connelly Early","33666",813349
"Zebby Matthews ","MIN","SP",308.010009765625,118.807,0.1037172285339168,-11.229300345027676,-4.764810026276866,-1.2738714725310112,-4.581173493357314,-21.745438108658945,9.543075301912923,-11.202362806746027,"Zebby Matthews","31827",805673
"Kutter Crawford ","BOS","SP",999,82.0952,-3.0048533250024985,-8.928311019839017,-2.8882304685058307,-3.547891173501322,-3.38526669818305,-21.754552685031715,9.543075301912923,-11.211477383118792,"Kutter Crawford","20531",676710
"Dylan Dodd ","ATL","RP",999,46,-5.315146751396446,-3.2753889747342835,-2.777587756375982,-6.983560828249243,-3.4411336331653484,-21.792817943921303,9.570001239713715,-11.222816704207592,"Dylan Dodd","29928",689266
"Anthony Bender ","MIA","RP",999,61,-4.671419225572913,-4.953481185552474,-6.503807044602521,-5.444063127836468,-0.22062645823398866,-21.793397041798364,9.570001239713715,-11.22339580208465,"Anthony Bender","19742",669622
"Erik Sabrowski ","CLE","RP",999,61,-4.622966543376848,-4.696222680950856,-7.816238626029758,-4.500061677190125,-0.1786922892643002,-21.81418181681189,9.570001239713715,-11.244180577098176,"Erik Sabrowski","24978",681870
"Brenan Hanifee ","DET","RP",999,58,-4.756409791969561,-3.9993318972384744,-5.3342886441148325,-6.637421484655602,-1.0979488326740436,-21.825400650652508,9.570001239713715,-11.255399410938796,"Brenan Hanifee","22304",669724
"Josh Sborz ","TEX","RP",999,58,-4.737232921755174,-5.27234034331707,-5.214567861081598,-5.344507462935448,-1.3008234977720532,-21.86947208686134,9.570001239713715,-11.299470847147628,"Josh Sborz","18323",622250
"Troy Melton ","DET","RP",707.239990234375,53.311,-4.799075379323968,-3.764283015837541,-2.529818681572981,-6.194500313476728,-4.589329253393826,-21.877006643605043,9.570001239713715,-11.307005403891328,"Troy Melton","31807",675512
"Hogan Harris ","ATH","RP",701.530029296875,66,-4.273926078804398,-7.117920952937698,-7.9798781093780775,-5.0318041866936785,2.5180788274429697,-21.885450500370883,9.570001239713715,-11.315449260657168,"Hogan Harris","21520",663687
"Danny Coulombe ","BOS","RP",999,55,-4.878959796964531,-4.605191375830865,-5.2541452050091735,-5.872676640625908,-1.3197514447609497,-21.930724463191424,9.570001239713715,-11.360723223477713,"Danny Coulombe","13293",543056
"Max Scherzer ","TOR","SP",674.1599731445312,117.348,-0.10200748662951171,-13.627048220848906,-2.8626242346967334,-0.7434083981573956,-4.574105166641998,-21.909193506974546,9.543075301912923,-11.366118205061627,"Max Scherzer","3137",453286
"Carlos Vargas ","SEA","RP",999,56,-4.815074771677794,-3.7100807683602057,-5.662241688857244,-6.427503257838487,-1.3924398816770802,-22.00734036841081,9.570001239713715,-11.437339128697094,"Carlos Vargas","22915",672841
"Corbin Burnes ","ARI","SP",738.8699951171875,37.8372,-5.263516861878591,-2.4714848421208253,-2.35921549394801,-7.125432681877059,-4.7941748572060945,-22.01382473703058,9.543075301912923,-11.470749435117655,"Corbin Burnes","19361",669203
"Jack Dreyer ","LAD","RP",999,54,-4.806110469514349,-5.3047253288588925,-5.125178342803956,-5.934048667876407,-0.8718981676955964,-22.0419609767492,9.570001239713715,-11.471959737035483,"Jack Dreyer","30249",676263
"Braydon Fisher ","TOR","RP",999,52,-5.022615613608181,-4.348540495344252,-4.651998573388249,-5.585623355462664,-2.5055316627147914,-22.114309700518135,9.570001239713715,-11.544308460804421,"Braydon Fisher","24609",680755
"Justin Sterner ","ATH","RP",436.3800048828125,65,-4.3982916694887875,-8.736062578947983,-5.542801143261855,-5.0501724355562745,1.5850255104828233,-22.142302316772078,9.570001239713715,-11.572301077058365,"Justin Sterner","27694",686993
"Ian Seymour ","TBR","SP",464.2799987792969,116.188,-0.7769400364077897,-10.368905779504699,-5.205490865265782,-1.2629206543097087,-4.569993308763249,-22.184250644251232,9.543075301912923,-11.641175342338308,"Ian Seymour","27932",693855
"Jordan Hicks ","CHW","RP",999,56,-4.913341757702294,-3.731725469311628,-5.986622553353953,-5.870702297807427,-1.7181266373696844,-22.220518715544987,9.570001239713715,-11.650517475831272,"Jordan Hicks","19618",663855
"Adbert Alzolay ","NYM","RP",999,42,-5.559565815300817,-3.106164342411511,-2.2575233786010966,-6.844206680976979,-4.550419468471572,-22.31787968576198,9.570001239713715,-11.747878446048263,"Adbert Alzolay","17859",640470
"Kevin Kelly ","TBR","RP",999,44,-5.561835365047282,-2.891841009534645,-2.2603385406331213,-7.047163024360649,-4.569993308763249,-22.331171248338947,9.570001239713715,-11.761170008625232,"Kevin Kelly","25679",687330
"Ryan Pepiot ","TBR","SP",125.77999877929688,174.756,3.558718629661687,-15.75681279442952,-9.966857325167494,4.591742178997666,-4.7941748572060945,-22.367384168143754,9.543075301912923,-11.824308866230831,"Ryan Pepiot","26221",686752
"Hayden Harris ","ATL","RP",999,50,-5.081280593316416,-3.6072586025446554,-5.300370220668638,-5.87664118198898,-2.588142647647916,-22.453693246166612,9.570001239713715,-11.883692006452891,"Hayden Harris","31913",802686
"Nick Mears ","KCR","RP",999,60,-4.629093975991904,-6.2958331698907095,-5.699636672786918,-5.303590237120034,-0.5697951056992339,-22.497949161488805,9.570001239713715,-11.927947921775084,"Nick Mears","25376",683232
"DL Hall ","MIL","RP",999,52,-5.080599917769616,-3.8050490813539484,-5.0930224730185865,-5.990145312099486,-2.599560829178372,-22.56837761342001,9.570001239713715,-11.998376373706295,"DL Hall","22207",669084
"JT Brubaker ","SFG","RP",999,59,-4.77717526584484,-5.632171652382467,-5.709852159329082,-5.933073540720653,-0.5206226295640008,-22.572895247841043,9.570001239713715,-12.002894008127328,"JT Brubaker","17578",664141
"Jesse Scholtens ","TBR","RP",999,36,-6.016631869891661,-2.7621403694696824,-1.7429829786768678,-7.496590836682932,-4.569993308763249,-22.58833936348439,9.570001239713715,-12.018338123770677,"Jesse Scholtens","19205",669947
"Gregory Santos ","SFG","RP",999,38,-5.845175353912964,-1.8773918410564943,-4.408460177007084,-7.226707168471944,-3.2353365682390307,-22.59307110868752,9.570001239713715,-12.023069868973803,"Gregory Santos","21894",666619
"Patrick Sandoval ","BOS","SP",999,95.726,-1.6799519199632131,-5.0986770729312205,-8.583936488664762,-2.7014795826361926,-4.564454178193192,-22.62849924238858,9.543075301912923,-12.085423940475657,"Patrick Sandoval","19447",663776
"Caleb Ferguson ","CIN","RP",999,53,-5.008771874178405,-3.921532373891804,-5.38944454407536,-5.980185781677857,-2.4435818096091326,-22.74351638343256,9.570001239713715,-12.173515143718845,"Caleb Ferguson","19349",657571
"David Festa ","MIN","SP",999,51.1723,-4.642824089138035,-4.2919188217114215,-3.2488687462010355,-5.955846327345868,-4.581173493357314,-22.72063147775367,9.543075301912923,-12.177556175840751,"David Festa","30056",701581
"Tyler Wells ","BAL","RP",747.02001953125,72.2531,-3.7577410804482727,-9.10975100012463,-2.8748988219472364,-4.691020114593624,-2.367733259499119,-22.801144276612888,9.570001239713715,-12.23114303689917,"Tyler Wells","20000",669330
"Matt Festa ","CLE","RP",999,58,-4.883385270173815,-6.391415762926204,-5.212200883408073,-5.713195478564099,-0.6223995989325308,-22.822596994004723,9.570001239713715,-12.252595754291008,"Matt Festa","19330",670036
"Payton Tolle ","BOS","RP",671.8300170898438,42.9371,-5.202695958707539,-3.657860823687922,-2.758329442669114,-6.641018600057858,-4.564454178193192,-22.824359003315625,9.570001239713715,-12.254357763601913,"Payton Tolle","35466",801139
"Huascar Brazobán ","NYM","RP",999,52,-4.992431873512409,-3.875204818066533,-5.557058404873368,-6.155909000714497,-2.259193531226543,-22.839797628393352,9.570001239713715,-12.269796388679637,"Huascar Brazoban","6107",623211
"Yosver Zulueta ","SEA","RP",999,40,-5.655109558060575,-1.2651240703542395,-4.378387549395603,-6.975663456975318,-4.573289596714865,-22.847574231500598,9.570001239713715,-12.277572991786885,"Yosver Zulueta","27765",691172
"Gordon Graceffo ","STL","RP",999,58,-4.845145156028691,-5.565604775590655,-5.290693608708416,-6.449308845171004,-0.7085788769967442,-22.859331262495505,9.570001239713715,-12.289330022781796,"Gordon Graceffo","29519",700669
"Michael Soroka ","ARI","SP",735.3200073242188,102.289,-1.288473120603648,-9.384278399765327,-7.433134143219168,-1.8086747470093771,-2.938806645055806,-22.853367055653322,9.543075301912923,-12.310291753740401,"Michael Soroka","18383",647336
"David Morgan ","SDP","RP",999,58,-4.769345603285243,-5.520387599169069,-6.35309766052739,-5.6056384654160105,-0.7858209751258014,-23.03429030352352,9.570001239713715,-12.464289063809801,"David Morgan","31616",688158
"Yohan Ramírez ","PIT","RP",999,56,-4.887810472844328,-4.819450282448727,-6.226006580878314,-5.79960247767075,-1.348330846064996,-23.081200659907115,9.570001239713715,-12.5111994201934,"Yohan Ramirez","19444",670990
"Dauri Moreta ",,"RP",999,36,-5.949683263566782,-2.769119884049222,-2.7085558692592224,-6.88482020865383,-4.7941748572060945,-23.106354082735155,9.570001239713715,-12.536352843021437,"Dauri Moreta","21101",664294
"Carmen Mlodzinski ","PIT","SP/RP",999,66.7327,-3.998188635200406,-4.60402926249568,-5.92880371508274,-5.2559343277079495,-3.3024517043015558,-23.08940764478833,9.543075301912923,-12.546332342875408,"Carmen Mlodzinski","27572",669387
"Justin Lawrence ","PIT","RP",999,58,-4.75992733706475,-4.600219677025956,-7.734853031338511,-5.56980482932565,-0.5124326992439401,-23.177237573998813,9.570001239713715,-12.607236334285094,"Justin Lawrence","17639",664875
"Joel Payamps ","ATL","RP",999,53,-4.993339801626504,-5.638259500954804,-4.721695096185171,-6.245137404315264,-1.578900819677296,-23.17733262275904,9.570001239713715,-12.607331383045327,"Joel Payamps","14332",606303
"David Peterson ","NYM","SP",489.5899963378906,169.662,4.564536328195771,-6.756409304337939,-18.068377254124282,1.8710117883082358,-4.7941748572060945,-23.183413299164307,9.543075301912923,-12.640337997251386,"David Peterson","20302",656849
"John Schreiber ","KCR","RP",999,64,-4.4139507240692115,-6.66066681737945,-6.97298323361067,-5.424168155500184,0.16221869496554006,-23.30955023559397,9.570001239713715,-12.739548995880257,"John Schreiber","20020",670167
"Justin Topa ","MIN","RP",747.1400146484375,62,-4.552500391956778,-5.599388223350352,-7.165777114726656,-5.914169551266232,-0.08663410202509607,-23.318469383325116,9.570001239713715,-12.748468143611396,"Justin Topa","15145",623437
"Cole Sulser ","TBR","RP",999,56,-4.977340138733907,-5.437473065242712,-5.497271919383566,-6.067032167348435,-1.341806124607459,-23.32092341531608,9.570001239713715,-12.750922175602366,"Cole Sulser","15256",642121
