Name,Team,POS,ADP,PA,mSB,mHR,mOBP,m2B,mRBIR,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Kyle Teel ","CHW","C",224.83999633789062,314.431,-2.005978467994179,-4.29087788701431,0.01607262250023582,-7.941115153601687,-7.103630466899078,-21.325529353009017,8.642661288371848,-11.682868064637168,"Kyle Teel","33549",691019
"Jake Mangum ","PIT","OF",655.0900268554688,252.418,-0.5043795171791786,-6.262498445686255,-0.8356331228195244,-6.99199688258886,-8.869206078335154,-23.463714046608974,10.758199805967266,-11.705514240641707,"Jake Mangum","26202",663968
"Davis Schneider ","TOR","2B/OF",999,306.997,-2.124232156850563,-3.5271680852527973,-0.6545307290738068,-7.973779891809744,-6.873019571011379,-21.15273043399829,8.372219794769547,-11.780510639228744,"Davis Schneider","23565",676914
"Keibert Ruiz ","WSN","C",731.4000244140625,327.208,-2.521144197875372,-4.022200969869139,-2.333925276254042,-5.892314005322442,-6.705397208382227,-21.474981657703225,8.642661288371848,-11.832320369331377,"Keibert Ruiz","19610",660688
"Rhys Hoskins ","CLE","1B",738.7100219726562,323.337,-2.5232410176693887,-2.835116792818208,-1.2269963468678897,-7.705931389541965,-6.333939771301775,-20.62522531819923,7.757335263785588,-11.86789005441364,"Rhys Hoskins","16472",656555
"Lenyn Sosa ","CHW","1B/2B",500.2699890136719,345.572,-2.5292894672842854,-2.965550048837016,-3.0694045986519387,-6.544309233070121,-6.140021708444533,-21.24857505628789,8.372219794769547,-11.876355261518345,"Lenyn Sosa","22896",672820
"Nathan Lukes ","TOR","OF",999,252.772,-2.413024988476407,-5.403099722616299,0.0028728316850549916,-7.582052831131116,-8.287145176176882,-23.68244988671565,10.758199805967266,-11.924250080748381,"Nathan Lukes","18123",664770
"Edouard Julien ","COL","1B/2B",747.1599731445312,298.184,-2.045011067126514,-4.453552538605684,0.5150000346988397,-8.003301291827308,-7.341594615022507,-21.328459477883175,8.372219794769547,-11.95623968311363,"Edouard Julien","27534",666397
"Alek Thomas ","ARI","OF",999,277.202,-1.6142815579951406,-4.812678231192247,-2.2014163023597697,-7.378670386468337,-7.780696589161542,-23.787743067177033,10.758199805967266,-12.029543261209767,"Alek Thomas","23792",677950
"Danny Jansen ","TEX","C",999,307.159,-2.7293180385506326,-3.209195028217352,-1.2861969946083869,-7.7784709126265135,-6.696459482914042,-21.699640456916928,8.642661288371848,-12.05697916854508,"Danny Jansen","16535",643376
"Zach McKinstry ","DET","3B/SS/OF",487.4200134277344,343.594,-0.23421586165762157,-4.892613771019491,-1.7880521465062866,-7.155812528390822,-6.900400030216596,-20.971094337790817,7.8750535419736565,-12.096040795817158,"Zach McKinstry","19392",656716
"Patrick Bailey ","SFG","C",999,401.605,-2.4306058187752546,-4.450515335674055,-3.4234523845596923,-5.39156165837432,-6.189597977010548,-21.88573317439387,8.642661288371848,-12.24307188602202,"Patrick Bailey","27478",672275
"Victor Caratini ","MIN","C/DH",687.1699829101562,317.942,-2.756092484063832,-4.002676230293681,-0.645779838476021,-7.788331754964192,-6.7526311007099915,-21.945511408507716,8.642661288371848,-12.302850120135867,"Victor Caratini","14968",605170
"Mauricio Dubón ","ATL","2B/3B/SS/OF",747.0800170898438,336.936,-2.1738562724237824,-5.233349457676714,-2.0664562737032317,-4.927294486851571,-6.941979405796613,-21.342935896451916,7.8750535419736565,-12.467882354478261,"Mauricio Dubon","16530",643289
"Carson Benge ","NYM","OF",999,260.608,-1.5845770381903694,-5.143367625926444,-1.0610543860466608,-8.596192004784813,-8.272139648847618,-24.657330703795907,10.758199805967266,-12.89913089782864,"Carson Benge","sa3025452",701807
"Zach Cole ","HOU","OF",743.25,268.202,-1.325569417655538,-4.168755082823409,-2.4685492728329814,-8.933128705930974,-7.9480023501243435,-24.844004829367243,10.758199805967266,-13.085805023399978,"Zach Cole","31583",805904
"Jake Bauers ","MIL","1B/OF",999,243.821,-1.5084203586879645,-4.121895198564938,-0.9550103252758276,-9.985171318857025,-8.310022896819046,-24.880520098204805,10.758199805967266,-13.122320292237534,"Jake Bauers","15194",641343
"Heriberto Hernández ","MIA","OF/DH",999,265.079,-2.4302294730780285,-4.1417538331178925,-1.4320839331007382,-8.893315048049958,-8.008887835298442,-24.906270122645054,10.758199805967266,-13.148070316677792,"Heriberto Hernandez","24878",681715
"Griffin Conine ","MIA","OF",999,278.749,-2.7862002680251,-3.8135010123138593,-1.913140033308014,-8.766909711239535,-7.677214171750457,-24.956965196636958,10.758199805967266,-13.198765390669694,"Griffin Conine","21626",665052
"Cole Young ","SEA","2B",999,299.742,-1.851810427145646,-5.309813794761254,-0.42256902332220475,-7.338795013832272,-7.659424783730907,-22.582413042792286,8.372219794769547,-13.210193248022739,"Cole Young","31680",702284
"Carson Kelly ","CHC","C",616.510009765625,313.092,-2.589289943898937,-3.6207544867577557,-1.3122839523927656,-8.628301897957,-6.739142294955261,-22.88977257596172,8.642661288371848,-13.247111287589874,"Carson Kelly","13620",608348
"Max Muncy ","ATH","2B/3B",726.3599853515625,297.837,-2.274206558111062,-4.251727825582281,-2.2013636062165176,-6.602180628278462,-7.350475392475519,-22.67995401066384,8.372219794769547,-13.307734215894296,"Max Muncy","29779",691777
"Bryce Eldridge ","SFG","1B/DH",999,302.005,-2.7612000373898766,-3.3099905692316836,-1.9208856066432025,-7.368192984339738,-6.926493574146453,-22.286762771750954,7.757335263785588,-13.529427507965364,"Bryce Eldridge","33390",805811
"Moisés Ballesteros ","CHC","C/1B/DH",638.5700073242188,267.12,-2.7122211316487377,-4.936603399835082,-0.2895716676717224,-7.568863506337795,-7.895632332788237,-23.40289203828158,8.642661288371848,-13.760230749909727,"Moises Ballesteros","28820",694208
"Matt Vierling ","DET","OF",999,259.365,-2.286195911686913,-5.231413567063617,-1.3226873070058707,-8.521741675332033,-8.520376596325496,-25.88241505741393,10.758199805967266,-14.124215251446666,"Matt Vierling","21558",663837
"Colby Thomas ","ATH","OF",747.2000122070312,207.171,-2.3190994340096798,-4.587256787700039,-1.735409818207946,-8.74503094893532,-8.925608417993221,-26.312405406846207,10.758199805967266,-14.554205600878939,"Colby Thomas","31855",687515
"Will Benson ","CIN","OF",999,212.705,-1.6874810524719945,-4.544335209024574,-1.0854417197913475,-10.10060612325803,-8.916641577623386,-26.334505682169336,10.758199805967266,-14.57630587620207,"Will Benson","21853",666181
"Jonny DeLuca ","TBR","OF/DH",999,241.977,-1.0691962170012927,-4.9011914343189025,-1.9612870411080603,-9.76564135547558,-8.657373927785265,-26.354689975689105,10.758199805967266,-14.59649016972184,"Jonny DeLuca","26365",676356
"Troy Johnston ","COL","OF",746.9199829101562,208.265,-1.3776397161691611,-5.292391574989284,-0.8325030384330118,-9.678310275004723,-9.182764047230027,-26.3636086518262,10.758199805967266,-14.605408845858937,"Troy Johnston","26143",687859
"Miguel Andujar ","SDP","3B/OF/DH",734.739990234375,269.002,-2.695903770508997,-4.725166394699726,-0.751759358565352,-7.830241363478584,-7.74087436198539,-23.743945249238045,7.8707052177417935,-14.873240031496254,"Miguel Andujar","15878",609280
"Carlos Santana ","ARI","1B",999,292.293,-2.399584024938621,-4.353591257587558,-1.063787306692501,-8.385166922408684,-7.515976029536142,-23.71810554116351,7.757335263785588,-14.96077027737792,"Carlos Santana","2396",467793
"Tyrone Taylor ","NYM","OF",999,222.773,-1.5516465333167628,-5.369423438046061,-2.075185482779514,-8.651105206067806,-9.117039811892093,-26.764400472102235,10.758199805967266,-15.00620066613497,"Tyrone Taylor","13675",621438
"Ramón Urías ","STL","2B/3B",999,270.663,-2.5500960903772603,-4.7814383614029925,-1.2540604469897374,-7.832582997613013,-8.063994104051696,-24.482172000434694,8.372219794769547,-15.109952205665152,"Ramon Urias","18795",602104
"Alan Roden ","MIN","OF",999,202.435,-2.2787765433963223,-5.666836967544331,-0.053314172635333966,-9.557944755555091,-9.453609722956854,-27.010482162087932,10.758199805967266,-15.252282356120663,"Alan Roden","31564",702176
"Romy Gonzalez ","BOS","1B/2B",999,212.629,-1.628421440100409,-4.990272004268616,-0.793920424427402,-8.591446434001332,-8.760587719028315,-24.764648021826076,8.372219794769547,-15.39242822705653,"Romy Gonzalez","21562",663853
"Miguel Amaya ","CHC","C",731.4299926757812,262.827,-2.6564141984847645,-4.5950667153600575,-1.4830352011964265,-8.26628079380151,-8.044380548420714,-25.04517745726347,8.642661288371848,-15.402516168891623,"Miguel Amaya","21693",665804
"Carson Williams ","TBR","SS",747.030029296875,313.729,-0.7312631611533973,-3.597357965956105,-3.849607970490812,-8.944468939111111,-7.317200172805811,-24.43989820951724,7.8750535419736565,-15.564844667543586,"Carson Williams","30038",700246
"Rob Refsnyder ","SEA","OF/DH",999,197.779,-2.498805273534221,-5.0418045084219,-0.3754473186602611,-10.229106822942262,-9.274274746686096,-27.419438670244737,10.758199805967266,-15.661238864277472,"Rob Refsnyder","13770",608701
"Matt Shaw ","CHC","3B",335.8900146484375,220.324,-0.8923934692174832,-4.852896342764402,-0.6212587590454078,-9.70474946382727,-8.65970678216889,-24.73100481702345,7.8707052177417935,-15.860299599281657,"Matt Shaw","33322",807713
"CJ Kayfus ","CLE","OF",999,199.876,-2.501735411917362,-5.126512772977533,-0.8108067078153229,-9.811309686452237,-9.40169089504,-27.65205547420246,10.758199805967266,-15.893855668235194,"CJ Kayfus","33704",692216
"Sam Haggerty ","TEX","OF",999,189.899,-0.7180372248319253,-6.063243673604999,-0.610493055036637,-10.459791875238702,-9.820775916514526,-27.672341745226788,10.758199805967266,-15.914141939259522,"Sam Haggerty","18054",664059
"Sung-Mun Song ","SDP","2B/3B",999,269.296,-1.557426182888374,-5.201975902577118,-1.6214370330613186,-8.926842617309557,-8.320352827301255,-25.62803456313763,8.372219794769547,-16.25581476836808,"Sung-Mun Song","sa3012529",823550
"Dane Myers ","CIN","OF",999,197.768,-1.199923150784695,-5.442249784048329,-1.1152828814889473,-10.633468069498559,-9.647066891427631,-28.037990777248165,10.758199805967266,-16.279790971280896,"Dane Myers","22054",667472
"Jeremiah Jackson ","BAL","OF",999,190.362,-2.212539380226591,-5.145537147534281,-1.7614873607404522,-9.556650508977778,-9.453955256412263,-28.13016965389136,10.758199805967266,-16.371969847924095,"Jeremiah Jackson","22239",669236
"Javier Sanoja ","MIA","2B/3B/OF",999,216.68,-1.6054105156510454,-5.891357308385162,-0.944533680474498,-8.14720952092919,-9.28932806640108,-25.877839091840976,8.372219794769547,-16.505619297071426,"Javier Sanoja","28253",691594
"Blake Perkins ","MIL","OF",999,206.232,-1.2704613069216921,-5.809185563444091,-1.0236476088523792,-10.505152220199689,-9.780012856856187,-28.388459556274036,10.758199805967266,-16.630259750306767,"Blake Perkins","19921",663368
"James Outman ","MIN","OF",999,196.015,-2.0646886531278086,-4.9737508871480225,-1.2451416581703787,-10.623422376775515,-9.509551168228453,-28.416554743450174,10.758199805967266,-16.658354937482912,"James Outman","24770",681546
"Andrés Chaparro ","WSN","1B",999,234.668,-2.819291931150695,-4.319881551689736,-1.2858717312771184,-8.70873033001552,-8.439215054173484,-25.572990598306554,7.757335263785588,-16.81565533452096,"Andres Chaparro","21797",665953
"Jesse Winker ",,"DH",999,221,-2.131544043578781,-5.178712907936632,0.8084392915920154,-10.235208355058102,-8.841201754539277,-25.578227769520776,7.757335263785588,-16.820892505735188,"Jesse Winker","13590",608385
"Javier Báez ","DET","3B/SS/OF",742.8099975585938,287.644,-1.988800901851828,-4.589893412148179,-3.2365957512675103,-8.086873062076322,-7.906029465590604,-25.808192592934443,7.8750535419736565,-16.933139050960786,"Javier Baez","12979",595879
"Connor Wong ","BOS","C",999,230.254,-2.123963356807278,-5.4190868942414205,-1.514662410894132,-8.505224455842642,-9.048531532751285,-26.61146865053676,8.642661288371848,-16.968807362164913,"Connor Wong","19896",657136
"Ezequiel Duran ","TEX","1B/SS",999,221.532,-1.4125056582643025,-5.452729916633252,-1.8232786203106537,-8.108258694099717,-9.144324136988097,-25.941097026296017,7.8750535419736565,-17.066043484322364,"Ezequiel Duran","23733",677649
"Joey Bart ","PIT","C",999,241.608,-2.675097147416022,-5.094572010204057,-0.5905360788823263,-9.746535642831564,-8.72318440915261,-26.829925288486574,8.642661288371848,-17.18726400011473,"Joey Bart","21524",663698
"Pedro Pagés ","STL","C",999,270.113,-2.856120212903749,-4.534222233595555,-2.315197898825592,-8.909154580752954,-8.231933434572372,-26.84662836065022,8.642661288371848,-17.203967072278374,"Pedro Pages","25782",686780
"Luis Matos ","SFG","OF",999,165.807,-2.321142480976725,-5.288419848078693,-1.0016677415832496,-10.393168740004846,-9.961296700411477,-28.96569551105499,10.758199805967266,-17.207495705087723,"Luis Matos","26467",682641
"Liam Hicks ","MIA","C/1B/DH",747.1300048828125,238.533,-2.7354471474059854,-5.866892657868797,0.331570264485406,-9.47468097132175,-9.166692987745483,-26.9121434998566,8.642661288371848,-17.269482211484753,"Liam Hicks","29844",689414
"Nelson Velázquez ","STL","DH/OF",999,184.795,-2.482703035748148,-4.667259011033274,-1.3641899225580012,-11.026242811614088,-9.581534741195542,-29.121929522149056,10.758199805967266,-17.363729716181783,"Nelson Velazquez","23359",676369
"Colt Emerson ","SEA","SS",999,253.973,-2.1318666805406066,-5.578724342901166,-1.0865440471041652,-8.655049660554791,-8.805258035110342,-26.25744276621107,7.8750535419736565,-17.382389224237414,"Colt Emerson","sa3022923",806068
"Christian Moore ","LAA","2B",746.8300170898438,250.169,-2.00087088262235,-4.776298479518699,-1.5188305822030426,-9.903078351690896,-8.63862448046169,-26.837702776496677,8.372219794769547,-17.46548298172713,"Christian Moore","34979",695681
"Nick Fortes ","TBR","C",999,255.694,-2.477380359068435,-4.903494322938723,-2.211936040624114,-9.044681358359615,-8.552317108334119,-27.189809189325004,8.642661288371848,-17.547147900953156,"Nick Fortes","21538",663743
"Henry Davis ","PIT","C",746.8599853515625,231.699,-2.231356729179491,-4.92428764061982,-1.5930016668777833,-9.524232629789916,-8.950521251949322,-27.22339991841633,8.642661288371848,-17.580738630044483,"Henry Davis","29617",680779
"Michael Massey ","KCR","2B",999,220.129,-2.6673013693366356,-5.043907187374565,-1.6401753943186188,-8.697698082851055,-8.918187414099567,-26.967269447980446,8.372219794769547,-17.595049653210896,"Michael Massey","27684",686681
"Graham Pauley ","MIA","3B",999,219.001,-2.3184005154421974,-5.0673371295038,-1.0414258881851695,-9.01756330723153,-9.059619915577057,-26.504346755939757,7.8707052177417935,-17.63364153819796,"Graham Pauley","31363",688363
"Robert Hassell III ","WSN","OF",999,195.7,-1.9219992842278268,-5.845198237536324,-1.240470048523248,-10.374247877746193,-10.013301957470329,-29.39521740550392,10.758199805967266,-17.637017599536655,"Robert Hassell III","27482",690987
"Amed Rosario ","NYY","3B",999,227.609,-1.98949988451088,-5.718903417193088,-1.3221171188006622,-8.50349879373956,-9.02182327986022,-26.555842494104407,7.8707052177417935,-17.685137276362614,"Amed Rosario","15518",642708
"Edmundo Sosa ","PHI","2B/3B",999,221.613,-2.452622106154581,-5.038533674495531,-1.8332486120591,-8.970353870657362,-8.942831438775048,-27.23758970214162,8.372219794769547,-17.86536990737207,"Edmundo Sosa","17022",624641
"Jhostynxon Garcia ","PIT","OF/DH",999,195.031,-2.5388056553688925,-5.328103855006196,-1.730629472758595,-10.395510668019062,-9.671711099215699,-29.664760750368448,10.758199805967266,-17.90656094440118,"Jhostynxon Garcia","28142",691373
"David Hamilton ","MIL","2B",738.9199829101562,181.17,0.9313857268972965,-5.5375717073500486,-1.5516426587230399,-11.251196326445193,-9.90492329254247,-27.31394825816346,8.372219794769547,-17.94172846339391,"David Hamilton","27531",666152
"Angel Martínez ","CLE","2B/OF",999,216.041,-2.1241515296558915,-5.41534879832557,-1.7285072114819242,-8.798464759375854,-9.338846837614154,-27.405319136453397,8.372219794769547,-18.033099341683847,"Angel Martinez","26540",682657
"Thomas Saggese ","STL","2B/SS",999,229.047,-2.361734235724937,-5.454265228762857,-1.4615589227327386,-8.513175079571667,-9.210288249817594,-27.00102171660979,7.8750535419736565,-18.125968174636135,"Thomas Saggese","27883",695336
"Kody Clemens ","MIN","1B/2B/OF",699.280029296875,205.623,-2.4810363344783286,-4.416071315464425,-1.662550811518967,-10.076385139059814,-8.89495445503478,-27.53099805555631,8.372219794769547,-18.158778260786768,"Kody Clemens","20572",665019
"Starling Marte ","KCR","DH",999,194.649,-1.8203317245086836,-5.6047574881509545,-0.34407345320082805,-9.784993339380216,-9.464534952465844,-27.018690957706525,7.757335263785588,-18.26135569392094,"Starling Marte","9241",516782
"Everson Pereira ","CHW","OF",999,175.366,-2.328373740510272,-4.982795812436915,-1.4978804879198355,-11.48058713216432,-9.964301577996661,-30.25393875102801,10.758199805967266,-18.49573894506074,"Everson Pereira","23695",677592
"Taylor Walls ","TBR","SS",999,222.557,-0.4664221823115532,-5.904173671342901,-1.6448136499703545,-9.755780513137898,-9.717024872935404,-27.488214889698114,7.8750535419736565,-18.61316134772446,"Taylor Walls","22458",670764
"Ryan Ritter ","COL","2B/SS",999,206.565,-2.192646767008982,-5.499389591224567,-0.8697211283456379,-9.610392305433987,-9.365775924287536,-27.537925716300702,7.8750535419736565,-18.66287217432705,"Ryan Ritter","31500",690022
"Esteury Ruiz ","MIA","OF",743.280029296875,120.881,-0.5881705280969182,-6.288598433591215,-0.4011148874904226,-12.001122878542851,-11.153538189454958,-30.432544917176372,10.758199805967266,-18.674345111209103,"Esteury Ruiz","21780",665923
"Harry Ford ","WSN","C/DH",692.0599975585938,194.337,-2.1777003565907207,-5.682623770353118,-0.2260599487767161,-10.479267288653437,-9.876563913436557,-28.442215277810547,8.642661288371848,-18.7995539894387,"Harry Ford","29958",695670
"Tommy Pham ",,"OF",999,156.164,-2.4384553055900424,-5.833082767562807,-0.5815123011863959,-11.285155017350778,-10.436985485391949,-30.57519087708197,10.758199805967266,-18.8169910711147,"Tommy Pham","2967",502054
"Bryce Teodosio ","LAA","OF",999,194.121,-0.8941946986920841,-6.197782341844739,-2.333050632502699,-10.891764009324115,-10.27643859320104,-30.59323027556468,10.758199805967266,-18.83503046959741,"Bryce Teodosio","29524",669326
"Luis Campusano ","SDP","DH",999,208.452,-2.8957442169954084,-4.848257144197175,-0.5670670601595963,-10.222019030264782,-9.091656561694895,-27.624744013311858,7.757335263785588,-18.86740874952627,"Luis Campusano","22217",669134
"Oswald Peraza ","LAA","3B",999,223.174,-1.2710527439268022,-4.998048510601049,-1.8545114032275152,-10.496955325210044,-9.221616693247523,-27.842184676212927,7.8707052177417935,-18.971479458471137,"Oswald Peraza","22823",672724
"Nathan Church ","STL","OF",999,157.724,-2.1188289170677477,-6.168544966599984,-0.638773450450955,-11.271965986437241,-10.536877522714581,-30.734990843270506,10.758199805967266,-18.97679103730324,"Nathan Church","31357",701675
"Ben Williamson ","TBR","3B",999,208.189,-2.061946687593281,-6.402510731638608,-0.7433291059735393,-8.759760791566576,-9.880106409582993,-27.847653726354995,7.8707052177417935,-18.976948508613205,"Ben Williamson","33197",810938
"Alex Call ","LAD","OF",999,146.026,-2.563187594631305,-5.924566410540508,-0.01579532033167228,-11.693091017623335,-10.54045828939211,-30.737098632518933,10.758199805967266,-18.978898826551664,"Alex Call","19296",669743
"Anthony Santander ","TOR","OF/DH",735.0499877929688,141.246,-2.972653483743466,-5.002354132489137,-0.7858142572111436,-11.823748794936423,-10.180569264789446,-30.76513993316961,10.758199805967266,-19.00694012720235,"Anthony Santander","14551",623993
"TJ Rumfield ","COL","1B",999,197.473,-2.70149521518621,-5.4382780571377385,-0.5123517409548631,-9.656061224170216,-9.534156922372835,-27.84234315982186,7.757335263785588,-19.085007896036274,"TJ Rumfield","sa3017330",681198
"Luis Torrens ","NYM","C",999,202.118,-2.722382497519641,-5.227942523470094,-1.49187836825071,-9.850014242021087,-9.439141997301432,-28.73135962856296,8.642661288371848,-19.088698340191108,"Luis Torrens","15905",620443
"Blaze Alexander ","BAL","3B",747.1199951171875,212.839,-1.9001441871462734,-5.415515586665139,-1.1981402466184015,-10.130188650271073,-9.358959741275289,-28.002948411976178,7.8707052177417935,-19.132243194234384,"Blaze Alexander","23789",677942
"Nathaniel Lowe ","CIN","1B",999,201.193,-2.961712532053178,-4.897386495747881,-0.1519667695267701,-10.792044720356433,-9.165464119160825,-27.968574636845087,7.757335263785588,-19.2112393730595,"Nathaniel Lowe","19566",663993
"Jose Trevino ","CIN","C",999,200.157,-2.8003401821761535,-5.263321067658687,-1.421603779745654,-9.877378564409794,-9.500113911617527,-28.86275750560782,8.642661288371848,-19.22009621723597,"Jose Trevino","16725",624431
"Abimelec Ortiz ","WSN","1B",999,210.196,-2.7411461056913553,-4.652807151537761,-1.3890067122471514,-10.107015641389545,-9.140877408725698,-28.030853019591515,7.757335263785588,-19.273517755805926,"Abimelec Ortiz","sa3016926",694673
"Kyle Karros ","COL","3B",999,186.813,-2.6844789354789866,-5.933978413410715,-0.08323363485605652,-9.520534446563554,-9.9455136770294,-28.16773910733871,7.8707052177417935,-19.297033889596918,"Kyle Karros","33252",691720
"Richie Palacios ","TBR","1B/2B/OF/DH",999,180.962,-1.6586098512563483,-6.083502886641442,-0.32038698999748183,-10.379671429195854,-10.235224161010864,-28.677395318101993,8.372219794769547,-19.305175523332444,"Richie Palacios","24589",680700
"José Tena ","WSN","3B",999,195.167,-1.5805715714509498,-5.931108078393247,-1.1634718652469047,-9.542105222852095,-9.962487115352445,-28.179743853295637,7.8707052177417935,-19.309038635553847,"Jose Tena","23691",677588
"Masataka Yoshida ","BOS","DH",746.7999877929688,169.034,-2.7097479982032797,-5.601787127874497,0.037333077345922096,-10.001010263800449,-9.840226501941313,-28.115438814473613,7.757335263785588,-19.358103550688025,"Masataka Yoshida","31837",807799
"Jahmai Jones ","DET","OF/DH",999,128.068,-2.4442618095293542,-5.926101722670115,-0.16115678677910758,-11.733582656170531,-10.88261569799705,-31.147718673146155,10.758199805967266,-19.389518867178893,"Jahmai Jones","18872",663330
"Ryan Vilade ","TBR","OF/DH",999,159.444,-2.4183207466968497,-6.097587588981051,-1.0002569900863705,-11.126763216878262,-10.674489288466678,-31.31741783110921,10.758199805967266,-19.55921802514194,"Ryan Vilade","22165",668723
"Yohel Pozo ","STL","C",999,167.967,-2.824910262241394,-5.44438588432858,-1.2918004863327928,-9.746412213321465,-9.95913670431185,-29.26664555053608,8.642661288371848,-19.62398426216423,"Yohel Pozo","18848",650968
"Jacob Melton ","TBR","OF",697.6699829101562,129.161,-1.4377208199784852,-5.955305676587286,-1.1762589806034724,-11.80797127086826,-11.02049618147348,-31.397752929510986,10.758199805967266,-19.639553123543717,"Jacob Melton","31661",689200
"Casey Schmitt ","SFG","2B/3B",999,192.724,-2.767194714177802,-5.23521850563464,-1.3422687625385825,-10.059806204815379,-9.677375320930663,-29.081863508097065,8.372219794769547,-19.70964371332752,"Casey Schmitt","27577",669477
"Tyler Tolbert ","KCR","OF",999,127.503,-0.49362674634895004,-6.6173520570742,-1.294539771310288,-11.750592712060955,-11.328879388603738,-31.484990675398127,10.758199805967266,-19.726790869430864,"Tyler Tolbert","25779",686475
"José Fermín ","STL","2B/3B/OF/DH",999,152.415,-1.6837982226944,-6.217073689149224,0.22420591771103665,-10.867789296386524,-10.612634039021334,-29.157089329540444,8.372219794769547,-19.78486953477089,"Jose Fermin","21746",665877
"Kyle Higashioka ","TEX","C/DH",999,186.061,-2.6424355707688387,-4.658814873895025,-2.0529541204567883,-10.620217323829971,-9.458198707549318,-29.432620596499948,8.642661288371848,-19.7899593081281,"Kyle Higashioka","5517",543309
"Justyn-Henry Malloy ","TBR","OF/DH",999,136.537,-2.803297174926995,-6.02416037525355,0.06312161883645674,-11.888337988171731,-10.951133498992487,-31.60380741850831,10.758199805967266,-19.845607612541045,"Justyn-Henry Malloy","29606",669234
"Daniel Schneemann ","CLE","2B/3B/OF",999,195.72,-2.111382630317887,-5.578390447923669,-1.3909007502300557,-10.28291092191309,-9.935250765754756,-29.29883551613946,8.372219794769547,-19.92661572136991,"Daniel Schneemann","25180",682177
"Joe Mack ","MIA","C",999,206.811,-2.55119820900967,-5.064299926572172,-2.0794810026144006,-10.375603839078554,-9.539725193091174,-29.610308170365975,8.642661288371848,-19.967646881994128,"Joe Mack","sa3017374",691788
"Zack Gelof ","ATH","2B",999,165.838,-1.7226427130696906,-5.2553776138375055,-1.3839105690748776,-10.97878680989951,-10.089125767653536,-29.42984347353512,8.372219794769547,-20.057623678765573,"Zack Gelof","29766",680869
"Dalton Rushing ","LAD","C",742.8599853515625,172.214,-2.8372222047103923,-5.12844866359063,-0.6959303332570547,-11.300131425122444,-9.75296859236434,-29.71470121904486,8.642661288371848,-20.07203993067301,"Dalton Rushing","31382",687221
"Otto Kemp ","PHI","3B",999,180.08,-2.309610100292774,-5.367687757100121,-1.0910441644962465,-10.29924299713733,-9.904692936905532,-28.972277955932004,7.8707052177417935,-20.10157273819021,"Otto Kemp","31792",805249
"James McCann ","ARI","C",999,181.332,-2.7668990277210317,-5.420588785043441,-1.5273016669561568,-10.189108020796102,-9.852812379519774,-29.756709880036514,8.642661288371848,-20.11404859166466,"James McCann","12859",543510
"Hunter Feduccia ","TBR","C",999,217.541,-2.7723560403308176,-5.879341943245222,-1.1800992485112418,-10.116383353446405,-9.819144017121523,-29.76732460265521,8.642661288371848,-20.12466331428336,"Hunter Feduccia","23372",676439
"Coby Mayo ","BAL","1B",534.5499877929688,169.949,-2.7168717120828845,-4.97695487841922,-0.8523640406406057,-10.5824376079475,-9.795239034855172,-28.923867273945383,7.757335263785588,-20.16653201015979,"Coby Mayo","28312",691723
"Nick Loftin ","KCR","OF",999,124.147,-2.577408135977029,-6.269173639700156,-0.12911009737137294,-11.835828429658003,-11.148718849225556,-31.96023915193212,10.758199805967266,-20.20203934596485,"Nick Loftin","27630",679845
"Rowdy Tellez ",,"1B",999,184.896,-2.9024646987643012,-4.402053455779986,-1.3773400994479208,-11.023777747969561,-9.332549046341317,-29.03818504830308,7.757335263785588,-20.280849784517493,"Rowdy Tellez","15679",642133
"Myles Straw ","TOR","OF",999,158.838,-1.7401966249092686,-6.702327373952159,-1.2460783918537364,-11.451990277953348,-10.96837583815245,-32.10896850682096,10.758199805967266,-20.350768700853692,"Myles Straw","17620",664702
"Leody Taveras ","BAL","OF",999,118.644,-1.8416490933205276,-6.114809599085867,-0.7627633105528759,-12.267738848988369,-11.129441305195355,-32.116402157143,10.758199805967266,-20.358202351175727,"Leody Taveras","18900",665750
"Jake Rogers ","DET","C",999,198.264,-2.7546677284695975,-5.011832898439926,-2.0360911983339975,-10.617628830675347,-9.60391311380755,-30.02413376972642,8.642661288371848,-20.38147248135457,"Jake Rogers","19452",668670
"Braxton Fulford ","COL","C",999,162.166,-2.585338314078058,-5.598616398781706,-0.8526349038257792,-10.803631518676982,-10.236904219014765,-30.077125354377287,8.642661288371848,-20.434464066005443,"Braxton Fulford","29704",690924
"Eric Wagaman ","MIN","1B/OF",999,119.219,-2.792275572007697,-6.151623350570491,-0.7021533443350152,-11.406937919008035,-11.157474377667702,-32.21046456358894,10.758199805967266,-20.452264757621673,"Eric Wagaman","23395",676572
"Will Brennan ","SFG","OF",999,125.166,-2.552838055911788,-6.482179258930819,-0.6538348918781467,-11.314244707962784,-11.260659145565397,-32.26375606024894,10.758199805967266,-20.505556254281668,"Will Brennan","25660",686823
"Jasson Domínguez ","NYY","OF",325.1700134277344,101.341,-1.9208702471361467,-6.090812290133574,-0.17518741947886554,-12.690774392662906,-11.38885297308471,-32.26649732249621,10.758199805967266,-20.508297516528938,"Jasson Dominguez","28080",691176
"Cody Freeman ","TEX","2B",999,163.96,-2.5050418959977296,-5.673211687908321,-1.089508756194586,-10.428853093013513,-10.187923066362941,-29.884538499477085,8.372219794769547,-20.512318704707543,"Cody Freeman","25629",683227
